mission,id,star_id,label,period_days,duration_hours,depth_ppm,planet_radius_re,stellar_teff_k,stellar_logg_cgs,stellar_radius_rsun,mag_kepler,mag_tess,insolation_earth,eqt_k,snr_like,period_errw,duration_errw,depth_errw,prad_errw,teff_errw,logg_errw,srad_errw,insol_errw,eqt_errw,period_days__missing,duration_hours__missing,depth_ppm__missing,planet_radius_re__missing,stellar_teff_k__missing,stellar_logg_cgs__missing,stellar_radius_rsun__missing,mag_kepler__missing,mag_tess__missing,insolation_earth__missing,eqt_k__missing,snr_like__missing,period_errw__missing,duration_errw__missing,depth_errw__missing,prad_errw__missing,teff_errw__missing,logg_errw__missing,srad_errw__missing,insol_errw__missing,eqt_errw__missing,log_period,log_duration_h,log_depth_ppm,duty_cycle,depth_per_hour,star_multiplicity,depth_ppm__rank_in_star,snr_like__rank_in_star,period_days__rank_in_star,star_depth_mean,star_depth_std,star_depth_cv,depth_over_radii_model,snr_proxy,eqt_over_teff,log_depth_over_radii_model,log_snr_proxy
Kepler,10350571,10350571,Candidate,17.157236,11.284,110.4,1.55,5676.0,4.1,1.487,13.29,0.0,119.87,844.0,23.6,0.0003724,0.496,10.0,0.6,219.0,0.29,0.573,107.19,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8990691589459776,2.508297602578576,4.713127327493184,0.0274034038272054,9.7837646224743,3,3.0,3.0,1.0,148.06666666666666,39.23421126177169,0.2649766631817088,1.20888787200039,11.04,0.1486962649753347,0.7924891635301061,2.488234439880676
Kepler,4384675,4384675,False Positive,260.20717331,6.59,0.0,0.0,0.0,0.0,0.0,14.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.565313859927168,2.0268315914075385,9.999999995e-10,0.001055248899715,1.5174506828528075e-10,1,1.0,1.0,1.0,0.0,0.0,0.0,1.1897573776e-11,0.0,0.0,9.999999995e-10,9.999999995e-10
TESS,405428714,405428714,Candidate,2.9532145,3.9795532,3110.6890792,10.2396383,5483.2,4.3,1.68056,0.0,11.529,1856.624045,1674.1745752,0.0,0.0003666,0.2647362,240.6805,1.1605382,10999.2,4.0,0.1587436,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.374529045427766,1.6053401681360804,8.042920970024142,0.0561471971191617,781.6679217154328,1,1.0,1.0,1.0,3110.6890792,0.0,0.0,0.996905113515711,12.924557989533843,0.3053280156113218,0.6915985387909125,2.633654043085772
Kepler,3442054,3442054,False Positive,117.6813778,12.7591,45362.0,45.43,6429.0,3.899,2.079,12.112,0.0,25.76,575.0,2426.9,3.47e-05,0.01712,45.0,25.11,324.0,0.38,1.149,31.64,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.776442404724967,2.621700423389324,10.72245207378078,0.0045175301020877,3555.2664372878967,1,1.0,1.0,1.0,45362.0,0.0,0.0,1.1302489331974113,1008.0444444444444,0.0894384818789858,0.756238842938295,6.916759067395858
K2,EPIC 211886472:EPIC 211886472.01,EPIC 211886472,Candidate,19.63366256,0.0,0.0,0.0,6516.17,3.91306,2.11864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.72,0.210616,0.3131,0.0,0.0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3.026923846953302,9.999995000003334e-07,9.999999995e-10,2.122205499831441e-09,0.001,5,3.0,3.0,1.0,0.0,0.0,0.0,53.40387141518495,0.0,0.0,3.996435317050049,9.999999995e-10
Kepler,8692861,8692861,Candidate,242.467406,12.808,340.3,1.73,5637.0,4.399,0.943,13.749,0.0,1.59,286.0,23.2,0.0052,0.53,30.4,0.43,214.0,0.22,0.234,1.04,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.494983077300262,2.625248134341072,5.832761855912661,0.0022009831155065,26.569331667707683,2,2.0,2.0,2.0,455.7000000000001,163.2002450978552,0.3581308867629036,1.2029609642167984,11.19407894736842,0.0507362072024126,0.7898023482881813,2.5009505017445104
Kepler,11403044,11403044,Candidate,4.125543472,3.1744,1487.3,4.43,6174.0,4.417,1.103,15.506,0.0,565.35,1243.0,128.6,6.266e-06,0.0724,26.6,1.95,412.0,0.266,0.486,730.61,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.63423656271935,1.4289706354003269,7.305389807975112,0.0320604224787251,468.5294858870968,1,1.0,1.0,1.0,1487.3,0.0,0.0,1.096984665925737,55.91353383458646,0.2013281503077421,0.7405004395066558,4.041533165830179
K2,EPIC 246310303:EPIC 246310303.01,EPIC 246310303,Candidate,16.980197,0.0,0.0,2.705,5319.0,4.482,0.879,0.0,0.0,0.0,0.0,0.0,0.004896,0.0,0.0,0.402,276.0,0.3,0.111,0.0,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.889270985601916,9.999995000003334e-07,9.999999995e-10,2.4538388257018846e-09,0.001,1,1.0,1.0,1.0,0.0,0.0,0.0,1.2563238884467957e-12,0.0,0.0,9.999999995e-10,9.999999995e-10
Kepler,3634051,3634051,Candidate,122.8054416,2.663,313.0,118.62,5874.0,3.664,3.006,13.436,0.0,31.11,602.0,10.6,0.0018362,0.522,67.4,75.25,166.0,0.5,1.907,37.64,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.818711314050264,1.298282483796677,5.749392985908253,0.0009035294518523,117.53661284265868,2,2.0,2.0,1.0,587.0,387.4945160902281,0.6601269439356525,0.0023914695592753,4.643916913946587,0.1024855294518215,0.0023886145468264,1.7305783127529737
Kepler,6470516,6470516,False Positive,2.080431782,7.4997,894200.0,345.7,8344.0,4.04,2.115,16.448,0.0,12956.98,2719.0,1585.2,7.96e-07,0.0208,1512.0,158.06,583.0,0.32,0.967,14913.37,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1250697761209678,2.140030868755772,13.70368586109944,0.1502031946943214,119231.43592410364,1,1.0,1.0,1.0,894200.0,0.0,0.0,0.3982126539034907,591.4021164021163,0.3258628954937679,0.3351947451931811,6.384185654976925
Kepler,6678383,6678383,Candidate,23.66834635,5.8297,449.4,2.32,5979.0,4.394,1.005,12.596,0.0,47.11,668.0,112.8,6.006e-05,0.0756,8.4,0.5700000000000001,228.0,0.22,0.251,31.23,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2055208974879528,1.9212807487527173,6.110136076825481,0.0102628279591094,77.08801482065972,4,3.0,3.0,2.0,389.875,268.313092921932,0.6882028673855262,1.0033388489753858,53.49999999999999,0.1117243686235156,0.6948152131075221,3.998200701669198
Kepler,7882360,7882360,False Positive,364.14397,15.37,513.5,2.2,6039.0,4.493,0.951,15.508,0.0,1.06,259.0,9.3,0.03748,3.4,178.4,0.98,420.0,0.27,0.427,1.4300000000000002,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.900291714168297,2.7954503913830435,6.243195555274104,0.0017586908460043,33.409238776837995,1,1.0,1.0,1.0,513.5,0.0,0.0,1.1416014892917412,2.8783632286995515,0.0428878953469117,0.7615539086345507,1.3554132163588564
K2,232567319,232567319,Candidate,5.0518907,3.743,3310.0,9.11036,6328.9,4.15,1.55,0.0,11.4354,588.998,1372.0,0.0,2.64e-05,0.312,2.06854,0.960586,277.0,0.18,0.16,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8003707356176166,1.5566698468954447,8.105005537547246,0.0308712801987844,884.3173924659365,1,1.0,1.0,1.0,3310.0,0.0,0.0,1.1399314068895865,1600.162433407137,0.2167833272764619,0.7607737756647228,7.378485165318796
Kepler,4545926,4545926,False Positive,2.4826619,2.115,37.0,0.8,6356.0,4.292,1.225,13.505,0.0,1627.36,1619.0,10.0,4.312e-05,0.46,9.0,0.37,345.0,0.32,0.567,2053.62,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2477969151820274,1.1362291522394166,3.6375861597263857,0.0354961744891642,17.494089834515364,1,1.0,1.0,1.0,37.0,0.0,0.0,1.032172618689953,4.111111111111111,0.2547199496538703,0.7091054762508698,1.6314168191528755
K2,EPIC 210394706:EPIC 210394706.01,EPIC 210394706,Candidate,15.0818,0.0,0.0,1.83,0.0,0.0,0.514,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.54,0.0,0.0,0.097,0.0,0.0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.77768819778448,9.999995000003334e-07,9.999999995e-10,2.762711789485782e-09,0.001,2,1.5,1.5,2.0,0.0,0.0,0.0,9.386041390677823e-13,0.0,0.0,9.999999995e-10,9.999999995e-10
Kepler,8474892,8474892,False Positive,199.4424134,7.2533,32172.0,56.11,5869.0,4.288,1.17,14.372,0.0,3.32,344.0,486.4,0.0004092,0.034,142.0,31.32,377.0,0.394,0.653,5.17,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.300526990529914,2.1106131203679164,10.37888287047015,0.0015153288018391,4435.49832490039,1,1.0,1.0,1.0,32172.0,0.0,0.0,0.1664284822451046,226.5633802816901,0.0586130516271937,0.1539465009085369,5.427428794235516
K2,262530873,262530873,False Positive,2.24172,3.989,23700.0,28.4732,6292.0,3.98,1.88,0.0,12.5145,2815.2,2029.0,0.0,0.00182,0.608,57.5206,3.59488,265.0,0.18,0.18,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1761040531432196,1.6072354888789002,10.073272520325904,0.0741432174104407,5941.338681373778,1,1.0,1.0,1.0,23700.0,0.0,0.0,1.22927738983295,412.0263001429053,0.3224729815638906,0.801677492525927,6.023511271666928
TESS,39724477,39724477,Candidate,4.0350169,2.108,25420.0,12.5268,5240.2,4.64,0.75,0.0,12.263,126.805,934.0,0.0,6.6e-06,0.26,7.25662,3.0401,201.6,0.24,0.18,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6164168826693612,1.1339794325054011,10.143330883072752,0.0217677733476985,12058.823529411764,1,1.0,1.0,1.0,25420.0,0.0,0.0,1.0841170938906348,3503.008287604973,0.1782374718522194,0.7343453094003218,8.161662817237552
Kepler,10264202,10264202,False Positive,0.517573708,2.23102,87205.0,37.02,5427.0,4.633,0.7,15.777,0.0,2827.01,1863.0,740.2,9.4e-08,0.00974,296.0,8.67,324.0,0.136,0.164,2152.57,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4171128147653454,1.1727978768572482,11.376028414869404,0.1796056585367869,39087.50257729648,1,1.0,1.0,1.0,87205.0,0.0,0.0,0.3709565502408345,294.6114864864865,0.3432835820895522,0.3155087080581603,5.689046046527769
TESS,K2-8:K2-8 b,K2-8,Planet,10.35176,0.0,0.0,2.97,4890.0,0.0,0.74,0.0,0.0,0.0,691.0,0.0,0.00266,0.0,0.0,1.02,96.0,0.0,0.05,0.0,28.0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,2.4293727979852053,9.999995000003334e-07,9.999999995e-10,4.025080437207456e-09,0.001,11,6.0,6.0,7.0,0.0,0.0,0.0,7.38599394589849e-13,0.0,0.1413087934560327,9.999999995e-10,9.999999995e-10
K2,255851356,255851356,False Positive,2.4018591,3.471,655.0,10.1612,6071.0,3.95,1.86,0.0,9.9747,25813.2,3531.0,0.0,6.32e-05,2.558,3318.38,6.91796,257.0,0.16,0.18,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.224322076302331,1.4976120972518436,6.486160788944089,0.0602137735723132,188.70642466148084,1,1.0,1.0,1.0,655.0,0.0,0.0,0.2611172695989049,0.1973854712239104,0.5816175259430078,0.2319980499616602,0.180140405832621
TESS,76505260,76505260,False Positive,2.5336422,2.865,13290.0,29.183,6038.0,4.22,1.36,0.0,13.2608,3022.37,2065.0,0.0,1.8e-05,0.344,6844.9,0.0,244.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2623291237237746,1.3519616820393854,9.494842393421331,0.0471159660981333,4638.743455497382,1,1.0,1.0,1.0,13290.0,0.0,0.0,0.3434008247764948,1.941591549913074,0.3420006624710169,0.2952043277975093,1.078950778384901
Kepler,8558011,8558011,Candidate,39.6766071,5.04,611.2,2.29,5244.0,4.449,0.888,14.405,0.0,11.85,473.0,24.9,0.0004892,0.356,52.2,0.8400000000000001,387.0,0.304,0.328,13.13,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.705653163080565,1.7984040119467235,6.417059026511312,0.0052927912780122,121.26984126984128,2,1.0,1.0,2.0,360.4500000000001,354.61405076505366,0.9838092683175298,1.0934444358475726,11.7088122605364,0.0901983218916857,0.7388107648530762,2.5422956316243592
Kepler,12365000,12365000,False Positive,1.262742487,1.7433,15911.0,134.45,5273.0,3.621,3.15,13.573,0.0,9925.41,2548.0,60.8,2.252e-06,0.0846,646.0,134.7,352.0,1.05,3.156,18494.83,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.816577567423531,1.0091615752787622,9.674828820533808,0.0575236049691895,9126.94315378879,1,1.0,1.0,1.0,15911.0,0.0,0.0,0.103909529106834,24.63003095975232,0.4832163853593779,0.0988579962241651,3.243764748325009
Kepler,7177892,7177892,False Positive,1.386249249,2.99104,47188.0,78.6,6226.0,4.135,1.594,11.766,0.0,4939.8,2137.0,560.0,4.6e-07,0.01618,173.8,45.66,434.0,0.42,0.926,7179.8,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8697227813380223,1.3840518485671105,10.76191609356562,0.0899020625306515,15776.452337648445,1,1.0,1.0,1.0,47188.0,0.0,0.0,0.2308987167600757,271.5074798619102,0.3432380340507549,0.207744566611899,5.607666062761114
Kepler,5016163,5016163,False Positive,2.6228301,7.29719,409710.0,70.62,6233.0,4.472,0.988,15.768,0.0,917.98,1403.0,5312.7,1.84e-07,0.00354,190.0,30.520000000000003,416.0,0.247,0.427,1154.02,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2872555159748111,2.115916903263268,12.923207312088376,0.11592423898648,56146.27000256263,1,1.0,1.0,1.0,409710.0,0.0,0.0,0.9540989839548852,2156.368421052632,0.2250922509225092,0.6699292094280886,7.676644434331942
TESS,97249514,97249514,Candidate,4.7783263,5.374,5107.0,13.2499,5622.0,3.84,2.0,0.0,12.8026,1511.43,1737.0,0.0,0.0056066,4.76,1813.56,3.65262,255.6,0.16,0.24,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7541140732774816,1.8522272159951447,8.53856321715243,0.0468608991116129,950.3163379233348,1,1.0,1.0,1.0,5107.0,0.0,0.0,1.3843919158183606,2.816008293081012,0.3089647812166489,0.8689441299109655,1.3392049268229376
Kepler,6449291,6449291,False Positive,5.7768734,5.762,71.0,3.13,5473.0,3.796,2.162,13.712,0.0,905.0,1399.0,10.1,0.0002434,0.922,16.6,3.05,349.0,0.929,2.108,1763.48,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9135158451472605,1.9113187042856945,4.276666119016055,0.0415593897787916,12.322110378340854,1,1.0,1.0,1.0,71.0,0.0,0.0,0.4030319347373964,4.27710843373494,0.255618490772885,0.3386355626128091,1.663378302579848
TESS,K2-63:K2-63 c,K2-63,Planet,25.4569,0.0,0.0,3.66,0.0,0.0,1.269,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.87,0.0,0.0,0.11,0.0,0.0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3.275516993848977,9.999995000003334e-07,9.999999995e-10,1.6367533622187563e-09,0.001,6,3.5,3.5,5.0,0.0,0.0,0.0,1.430274777053147e-12,0.0,0.0,9.999999995e-10,9.999999995e-10
TESS,446549906,446549906,Planet,2.45457,2.39,19250.0,14.183,5565.0,4.45,0.97,0.0,11.3819,508.468,1322.0,0.0,0.0,0.108,7.78654,1.490852,249.8,0.16,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2396979921659308,1.220829921392359,9.865318286418624,0.0405705819485015,8054.39330543933,1,1.0,1.0,1.0,19250.0,0.0,0.0,1.0712637347664904,2472.2148733583854,0.2375561545372866,0.7281589208852268,7.813274151477743
Kepler,8039925,8039925,False Positive,20.2594232,19.27,82.6,1.23,6602.0,4.301,1.269,13.618,0.0,116.05,837.0,23.7,0.001735,6.2,14.4,0.5900000000000001,376.0,0.289,0.609,150.65,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.056800241783762,3.0091419604639085,4.426043520090656,0.0396317633893282,4.286455630513752,1,1.0,1.0,1.0,82.6,0.0,0.0,1.046047666844162,5.736111111111111,0.1267797637079672,0.7159099648358422,1.907482771921428
Kepler,8506766,8506766,False Positive,48.93786896,6.5868,7240.1,24.19,7066.0,4.094,1.761,13.96,0.0,80.37,764.0,445.7,4.194e-05,0.066,48.8,13.4,507.0,0.369,0.976,111.23,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.910779611934744,2.0264098951280305,8.887528407540664,0.0056081314089161,1099.1832149146778,1,1.0,1.0,1.0,7240.1,0.0,0.0,0.4565096332325707,148.3627049180328,0.1081234078686668,0.3760429113553639,5.006377609125941
TESS,465275307,465275307,Candidate,2.1510781,2.355,16930.0,0.0,5769.0,0.0,0.0,0.0,12.804,773.155,1469.0,0.0,1.08e-05,0.216,16.4147,0.0,248.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1477446482502665,1.210451770423645,9.736901540128232,0.0456166607804709,7188.95966029724,1,1.0,1.0,1.0,16930.0,0.0,0.0,201.42592402768,1031.392593224366,0.2546368521407523,5.310374012352077,6.939634293491298
Kepler,7972785,7972785,False Positive,7.300735516,5.78725,13052.0,13.32,6434.0,4.394,1.138,14.933,0.0,328.98,1086.0,1640.0,1.432e-06,0.01626,19.6,6.07,383.0,0.28,0.519,427.58,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1163441272618946,1.9150458521692009,9.47677327138879,0.0330289210091509,2255.302604864141,1,1.0,1.0,1.0,13052.0,0.0,0.0,1.13347395690107,665.9183673469387,0.1687907988809449,0.7577516168224435,6.502667650639928
TESS,410245915,410245915,False Positive,0.9889446,1.681,979.0,7.2993,6173.3,4.22,1.5,0.0,10.2658,33896.0,0.0,0.0,3.4e-06,0.594,1843.834,0.0,305.8,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.6876041462913687,0.9861898592538224,6.887552571664617,0.0708246616308604,582.3914336704343,1,1.0,1.0,1.0,979.0,0.0,0.0,0.4918822936968146,0.5309588607217353,0.0,0.4000386070453424,0.4258942454600023
K2,241297273,241297273,Candidate,8.4325164,1.731,8796.0,9.45527,5300.0,4.41,0.98,0.0,12.925,26.3135,630.0,0.0,6.14e-05,0.974,1848.342,1.543162,246.4,0.16,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.244162911524311,1.004667842491568,9.082166033252674,0.0085532000862755,5081.455805892548,1,1.0,1.0,1.0,8796.0,0.0,0.0,1.1242112031449227,4.758859561704489,0.1188679245283018,0.7534005349451195,1.7507394623450083
TESS,407135911,407135911,Candidate,2.5698331,2.412,10411.0,0.0,0.0,0.0,0.0,0.0,12.9658,0.0,0.0,0.0,9.8e-06,0.278,673.212,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1.2725188439984194,1.2272986296294326,9.250714266114455,0.0391075980770891,4316.334991708126,1,1.0,1.0,1.0,10411.0,0.0,0.0,123.865640581936,15.464667890649602,0.0,4.827238283864997,2.801216744999304
Kepler,6312171,6312171,False Positive,92.57337995,8.45,0.0,0.0,0.0,0.0,0.0,15.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.538745940789969,2.246014741505652,9.999999995e-10,0.0038032891693432,1.183431952662722e-10,1,1.0,1.0,1.0,0.0,0.0,0.0,1.1897573776e-11,0.0,0.0,9.999999995e-10,9.999999995e-10
Kepler,12505503,12505503,Candidate,3.4327371,4.001,63.2,0.75,5757.0,4.536,0.881,13.583,0.0,390.57,1134.0,15.3,5.544e-05,0.4,9.4,0.29,294.0,0.24,0.341,431.69000000000005,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4890172487933748,1.6096378924367667,4.162003210695915,0.0485642589213526,15.796050987253189,1,1.0,1.0,1.0,63.2,0.0,0.0,1.0375398229401045,6.723404255319149,0.1969775924960917,0.7117431109431579,2.044255232554792
TESS,K2-19:K2-19 b,K2-19,Planet,7.920994,0.0,0.0,7.34,5345.0,4.394,0.914,0.0,0.0,0.0,0.0,0.0,0.000142,0.0,0.0,0.54,34.0,0.1,0.054,0.0,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.1884073753610807,9.999995000003334e-07,9.999999995e-10,5.260282568913278e-09,0.001,36,18.5,18.5,20.0,0.0,0.0,0.0,1.8448398796812093e-13,0.0,0.0,9.999999995e-10,9.999999995e-10
Kepler,10208477,10208477,False Positive,454.244158,3.399,241.0,2.93,6446.0,3.935,1.874,12.055,0.0,3.8,356.0,9.9,0.010448,0.48,51.8,2.1900000000000004,432.0,0.5329999999999999,1.399,6.73,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.12083388601577,1.4813772423665827,5.488937726156687,0.000311781665225,70.90320682553693,1,1.0,1.0,1.0,241.0,0.0,0.0,1.1729496809888835,4.652509652509653,0.0552280484021098,0.7760855445353462,1.732099632821719
Kepler,12154526,12154526,Candidate,3.18899015,2.722,66.2,0.98,5700.0,4.327,1.176,13.351,0.0,693.65,1309.0,18.4,3.94e-05,0.302,8.2,0.28,228.0,0.218,0.3309999999999999,513.27,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4324596905656186,1.314261158220059,4.207673247529104,0.0355650727446325,24.32035268185158,3,2.0,2.0,2.0,147.36666666666665,173.15912720192756,1.1750223515172649,1.1341719129185277,8.073170731707318,0.2296491228070175,0.7580787086407297,2.2053217875688387
K2,EPIC 251292838:EPIC 251292838.01,EPIC 251292838,Candidate,19.581519,0.0,0.0,0.0,5638.0,4.525,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.058,0.03,0.0,0.0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3.024393537205924,9.999995000003334e-07,9.999999995e-10,2.127856713601568e-09,0.001,1,1.0,1.0,1.0,0.0,0.0,0.0,8.819921289198097,0.0,0.0,2.284413106977642,9.999999995e-10
Kepler,7886329,7886329,False Positive,0.567493852,1.35349,7984.0,65.47,6370.0,4.053,1.548,13.205,0.0,19665.18,3024.0,1219.8,4.2e-08,0.00884,0.0,40.35,365.0,0.51,0.954,27110.21,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.449478071348188,0.8558993328591683,8.985320060649112,0.0993762601443419,5898.824520314151,1,1.0,1.0,1.0,7984.0,0.0,0.0,0.0531050920101935,0.0,0.4747252747252747,0.0517430306507187,9.999999995e-10
TESS,1260235,1260235,Candidate,7.6945481,3.436,3510.0,0.0,4875.8,0.0,0.0,0.0,12.2452,87.6747,852.0,0.0,0.0001356,1.136,14.74206,0.0,276.6,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1626961740577046,1.4897530694881207,8.163656176168432,0.0186062475412515,1021.536670547148,1,1.0,1.0,1.0,3510.0,0.0,0.0,41.76048395376,238.094269050594,0.1747405553960375,3.755614404001123,5.476857905338018
TESS,190990336,190990336,Candidate,5.547255,4.835,11569.0,19.6103,6118.1,4.29,1.66,0.0,8.9544,1064.8261726,1456.9324919,0.0,0.000106,0.082,0.649872,1.795838,274.8,0.66,0.16,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8790458778374657,1.7638742657385194,9.356170820187725,0.0363167608724194,2392.7611168562566,1,1.0,1.0,1.0,11569.0,0.0,0.0,0.9862838652004602,17801.967156609302,0.2381347954266847,0.6862654885411692,9.787120416579777
TESS,356868487,356868487,False Positive,27.9102929,10.6336018,18279.5176543,19.2884326,6327.0,4.438,1.39013,0.0,11.7167,55.0960466,694.8640749,0.0,0.0002146,0.1574082,366.90476,0.2672594,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.36419768741934,2.45389761763789,9.81359116267612,0.0158746718729944,1719.0334938346105,1,1.0,1.0,1.0,18279.5176543,0.0,0.0,1.1296400835428455,49.82087900494941,0.1098252054528212,0.7559529905809594,3.928307274179851
Kepler,2581191,2581191,False Positive,172.178768,1.19,501.0,2.29,6208.0,4.462,1.009,14.349,0.0,3.51,349.0,4.7,0.004136,0.618,234.0,1.23,358.0,0.35,0.539,5.52,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.154324402008902,0.7839015438284094,6.218600119691729,0.0002879758863957,421.00840336134456,2,1.0,2.0,2.0,317.4,259.6496100517003,0.8180517014861383,1.15719753580774,2.141025641025641,0.0562177835051546,0.7688099421697595,1.1445493838551353
TESS,K2-16:K2-16 c,K2-16,Planet,19.07536,0.0,0.0,2.14,4761.0,0.0,0.64,0.0,0.0,0.0,523.0,0.0,0.0098,0.0,0.0,0.82,107.0,0.0,0.06,0.0,24.0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,2.999493192424215,9.999995000003334e-07,9.999999995e-10,2.184318758160615e-09,0.001,11,6.0,6.0,9.0,0.0,0.0,0.0,1.0641204949448856e-12,0.0,0.1098508716656164,9.999999995e-10,9.999999995e-10
Kepler,3644602,3644602,False Positive,359.08368,15.67,618.7,29.15,6256.0,4.493,0.932,15.145,0.0,1.23,268.0,10.8,0.03326,3.4,135.0,12.1,396.0,0.256,0.387,1.5099999999999998,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.886336448883576,2.813610696762703,6.429235489968062,0.0018182855502279,39.48308870453096,1,1.0,1.0,1.0,618.7,0.0,0.0,0.0075247699844054,4.582962962962963,0.0428388746803069,0.0074966001289422,1.719719632410995
